datetime,timelinux,s2
2023-04-23 09:04:23,1.682240663,108.0
2023-04-23 09:34:23,1.682242463,108.0
2023-04-23 10:04:24,1.682244264,108.0
2023-04-23 10:34:21,1.682246061,108.0
2023-04-23 11:04:23,1.682247863,108.0
2023-04-23 11:34:26,1.682249666,108.0
2023-04-23 12:04:25,1.682251465,107.0
2023-04-23 12:34:24,1.682253264,106.0
2023-04-23 13:04:23,1.682255063,106.0
2023-04-23 13:34:27,1.682256867,108.0
2023-04-23 14:04:26,1.682258666,107.0
2023-04-23 14:34:25,1.682260465,108.0
2023-04-23 15:04:25,1.682262265,107.0
2023-04-23 15:34:24,1.682264064,107.0
2023-04-23 16:04:23,1.682265863,108.0
2023-04-23 16:34:23,1.682267663,108.0
2023-04-23 17:04:27,1.682269467,108.0
2023-04-23 17:34:25,1.682271265,107.0
2023-04-23 18:04:23,1.682273063,108.0
2023-04-23 18:34:25,1.682274865,108.0
2023-04-23 19:04:22,1.682276662,108.0
2023-04-23 19:34:24,1.682278464,107.0
2023-04-23 20:04:20,1.68228026,107.0
2023-04-23 20:34:21,1.682282061,107.0
2023-04-23 21:04:23,1.682283863,106.0
2023-04-23 21:34:24,1.682285664,107.0
2023-04-23 22:04:21,1.682287461,105.0
2023-04-23 22:34:22,1.682289262,107.0
2023-04-23 23:04:23,1.682291063,107.0
2023-04-23 23:34:19,1.682292859,107.0
2023-04-24 00:04:24,1.682294664,108.0
2023-04-24 00:34:20,1.68229646,107.0
2023-04-24 01:04:20,1.68229826,107.0
2023-04-24 01:34:20,1.68230006,107.0
2023-04-24 02:04:20,1.68230186,106.0
2023-04-24 02:34:21,1.682303661,106.0
2023-04-24 03:04:21,1.682305461,106.0
2023-04-24 03:34:22,1.682307262,107.0
2023-04-24 04:04:22,1.682309062,106.0
2023-04-24 04:34:23,1.682310863,106.0
2023-04-24 05:04:24,1.682312664,105.0
2023-04-24 05:34:20,1.68231446,107.0
2023-04-24 06:04:20,1.68231626,106.0
2023-04-24 06:34:21,1.682318061,107.0
2023-04-24 07:04:21,1.682319861,106.0
2023-04-24 07:34:22,1.682321662,107.0
2023-04-24 08:04:22,1.682323462,106.0
2023-04-24 08:34:23,1.682325263,108.0
2023-04-24 09:04:23,1.682327063,102.0
2023-04-24 09:34:24,1.682328864,102.0
2023-04-24 10:04:20,1.68233066,105.0
2023-04-24 10:34:22,1.682332462,104.0
2023-04-24 11:04:24,1.682334264,107.0
2023-04-24 11:34:21,1.682336061,107.0
2023-04-24 12:04:23,1.682337863,108.0
2023-04-24 12:34:25,1.682339665,108.0
2023-04-24 13:04:22,1.682341462,108.0
2023-04-24 13:34:25,1.682343265,106.0
2023-04-24 14:04:23,1.682345063,105.0
2023-04-24 14:34:22,1.682346862,108.0
2023-04-24 15:04:25,1.682348665,108.0
2023-04-24 15:34:24,1.682350464,108.0
2023-04-24 16:04:22,1.682352262,105.0
2023-04-24 16:34:26,1.682354066,107.0
2023-04-24 17:04:24,1.682355864,107.0
2023-04-24 17:34:23,1.682357663,108.0
2023-04-24 18:04:26,1.682359466,106.0
2023-04-24 18:34:23,1.682361263,107.0
2023-04-24 19:04:21,1.682363061,108.0
2023-04-24 19:34:23,1.682364863,106.0
2023-04-24 20:04:25,1.682366665,106.0
2023-04-24 20:34:22,1.682368462,108.0
2023-04-24 21:04:24,1.682370264,107.0
2023-04-24 21:34:20,1.68237206,107.0
2023-04-24 22:04:21,1.682373861,108.0
2023-04-24 22:34:22,1.682375662,107.0
2023-04-24 23:04:23,1.682377463,107.0
2023-04-24 23:34:19,1.682379259,107.0
2023-04-25 00:04:20,1.68238106,109.0
2023-04-25 00:34:21,1.682382861,106.0
2023-04-25 01:04:21,1.682384661,108.0
2023-04-25 01:34:22,1.682386462,106.0
2023-04-25 02:04:23,1.682388263,108.0
2023-04-25 02:34:24,1.682390064,108.0
2023-04-25 03:04:20,1.68239186,105.0
2023-04-25 03:34:20,1.68239366,106.0
2023-04-25 04:04:20,1.68239546,104.0
2023-04-25 04:34:21,1.682397261,115.0
2023-04-25 05:04:21,1.682399061,116.0
2023-04-25 05:34:21,1.682400861,111.0
2023-04-25 06:04:21,1.682402661,115.0
2023-04-25 06:34:21,1.682404461,115.0
2023-04-25 07:04:21,1.682406261,114.0
2023-04-25 07:34:21,1.682408061,114.0
2023-04-25 08:04:21,1.682409861,116.0
2023-04-25 08:34:22,1.682411662,109.0
2023-04-25 09:04:23,1.682413463,106.0
2023-04-25 09:34:24,1.682415264,111.0
2023-04-25 10:04:20,1.68241706,109.0
2023-04-25 10:34:23,1.682418863,108.0
2023-04-25 11:04:25,1.682420665,107.0
2023-04-25 11:34:24,1.682422464,108.0
2023-04-25 12:04:23,1.682424263,108.0
2023-04-25 12:34:26,1.682426066,108.0
2023-04-25 13:04:25,1.682427865,108.0
2023-04-25 13:34:25,1.682429665,108.0
2023-04-25 14:04:27,1.682431467,104.0
2023-04-25 14:34:29,1.682433269,107.0
2023-04-25 15:04:27,1.682435067,106.0
2023-04-25 15:34:26,1.682436866,107.0
2023-04-25 16:04:30,1.68243867,100.0
2023-04-25 16:34:30,1.68244047,107.0
2023-04-25 17:04:29,1.682442269,107.0
2023-04-25 17:34:26,1.682444066,107.0
2023-04-25 18:04:28,1.682445868,109.0
2023-04-25 18:34:22,1.682447662,107.0
2023-04-25 19:04:24,1.682449464,107.0
2023-04-25 19:34:20,1.68245126,108.0
2023-04-25 20:04:21,1.682453061,109.0
2023-04-25 20:34:21,1.682454861,109.0
2023-04-25 21:04:21,1.682456661,108.0
2023-04-25 21:34:20,1.68245846,109.0
2023-04-25 22:04:20,1.68246026,109.0
2023-04-25 22:34:20,1.68246206,108.0
2023-04-25 23:04:19,1.682463859,108.0
2023-04-25 23:34:23,1.682465663,108.0
2023-04-26 00:04:22,1.682467462,108.0
2023-04-26 00:34:21,1.682469261,107.0
2023-04-26 01:04:20,1.68247106,108.0
2023-04-26 01:34:20,1.68247286,103.0
2023-04-26 02:04:19,1.682474659,107.0
2023-04-26 02:34:22,1.682476462,107.0
2023-04-26 03:04:21,1.682478261,106.0
2023-04-26 03:34:19,1.682480059,107.0
2023-04-26 04:04:22,1.682481862,108.0
2023-04-26 04:34:20,1.68248366,109.0
2023-04-26 05:04:19,1.682485459,106.0
2023-04-26 05:34:22,1.682487262,105.0
2023-04-26 06:04:20,1.68248906,108.0
2023-04-26 06:34:19,1.682490859,107.0
2023-04-26 07:04:22,1.682492662,106.0
2023-04-26 07:34:20,1.68249446,106.0
2023-04-26 08:04:18,1.682496258,107.0
2023-04-26 08:34:22,1.682498062,109.0
2023-04-26 09:04:23,1.682499863,108.0
2023-04-26 09:34:25,1.682501665,107.0
2023-04-26 10:04:24,1.682503464,108.0
2023-04-26 10:34:24,1.682505264,106.0
2023-04-26 11:04:25,1.682507065,107.0
2023-04-26 11:34:27,1.682508867,118.0
2023-04-26 12:04:26,1.682510666,106.0
2023-04-26 12:34:30,1.68251247,107.0
2023-04-26 13:04:31,1.682514271,107.0
2023-04-26 13:34:32,1.682516072,106.0
2023-04-26 14:04:28,1.682517868,106.0
2023-04-26 14:34:30,1.68251967,106.0
2023-04-26 15:04:32,1.682521472,105.0
2023-04-26 15:34:29,1.682523269,106.0
2023-04-26 16:04:31,1.682525071,103.0
2023-04-26 16:34:29,1.682526869,106.0
2023-04-26 17:04:30,1.68252867,105.0
2023-04-26 17:34:31,1.682530471,105.0
2023-04-26 18:04:31,1.682532271,104.0
2023-04-26 18:34:29,1.682534069,106.0
2023-04-26 19:04:24,1.682535864,107.0
2023-04-26 19:34:22,1.682537662,109.0
2023-04-26 20:04:24,1.682539464,108.0
2023-04-26 20:34:21,1.682541261,109.0
2023-04-26 21:04:21,1.682543061,107.0
2023-04-26 21:34:21,1.682544861,107.0
2023-04-26 22:04:22,1.682546662,108.0
2023-04-26 22:34:22,1.682548462,109.0
2023-04-26 23:04:21,1.682550261,109.0
2023-04-26 23:34:21,1.682552061,107.0
2023-04-27 00:04:20,1.68255386,107.0
2023-04-27 00:34:20,1.68255566,107.0
2023-04-27 01:04:19,1.682557459,108.0
2023-04-27 01:34:23,1.682559263,107.0
2023-04-27 02:04:22,1.682561062,108.0
2023-04-27 02:34:21,1.682562861,108.0
2023-04-27 03:04:20,1.68256466,108.0
2023-04-27 03:34:19,1.682566459,109.0
2023-04-27 04:04:18,1.682568258,108.0
2023-04-27 04:34:22,1.682570062,109.0
2023-04-27 05:04:20,1.68257186,109.0
2023-04-27 05:34:19,1.682573659,110.0
2023-04-27 06:04:18,1.682575458,110.0
2023-04-27 06:34:21,1.682577261,110.0
2023-04-27 07:04:20,1.68257906,106.0
2023-04-27 07:34:18,1.682580858,108.0
2023-04-27 08:04:22,1.682582662,109.0
2023-04-27 08:34:22,1.682584462,108.0
2023-04-27 09:04:23,1.682586263,104.0
2023-04-27 09:34:26,1.682588066,107.0
2023-04-27 10:04:25,1.682589865,107.0
2023-04-27 10:34:26,1.682591666,107.0
2023-04-27 11:04:27,1.682593467,106.0
2023-04-27 11:34:26,1.682595266,106.0
2023-04-27 12:04:29,1.682597069,107.0
2023-04-27 12:34:29,1.682598869,107.0
2023-04-27 13:04:30,1.68260067,106.0
2023-04-27 13:34:30,1.68260247,107.0
2023-04-27 14:04:31,1.682604271,106.0
2023-04-27 14:34:32,1.682606072,104.0
2023-04-27 15:04:28,1.682607868,104.0
2023-04-27 15:34:29,1.682609669,100.0
2023-04-27 16:04:31,1.682611471,101.0
2023-04-27 16:34:31,1.682613271,105.0
2023-04-27 17:04:27,1.682615067,105.0
2023-04-27 17:34:31,1.682616871,105.0
2023-04-27 18:04:26,1.682618666,106.0
2023-04-27 18:34:27,1.682620467,106.0
2023-04-27 19:04:26,1.682622266,103.0
2023-04-27 19:34:24,1.682624064,107.0
2023-04-27 20:04:20,1.68262586,107.0
2023-04-27 20:34:22,1.682627662,107.0
2023-04-27 21:04:22,1.682629462,106.0
2023-04-27 21:34:23,1.682631263,107.0
2023-04-27 22:04:23,1.682633063,108.0
2023-04-27 22:34:24,1.682634864,107.0
2023-04-27 23:04:19,1.682636659,109.0
2023-04-27 23:34:19,1.682638459,108.0
2023-04-28 00:04:19,1.682640259,108.0
2023-04-28 00:34:23,1.682642063,107.0
