datetime,timelinux,s1
2022-12-14 14:34:36,1.671028476,100.0
2022-12-14 15:04:35,1.671030275,104.0
2022-12-14 15:34:35,1.671032075,101.0
2022-12-14 16:04:40,1.67103388,102.0
2022-12-14 16:34:35,1.671035675,97.0
2022-12-14 17:04:39,1.671037479,101.0
2022-12-14 17:34:38,1.671039278,95.0
2022-12-14 18:04:37,1.671041077,95.0
2022-12-14 18:34:35,1.671042875,88.0
2022-12-14 19:04:37,1.671044677,102.0
2022-12-14 19:34:33,1.671046473,3.0
2022-12-14 20:04:32,1.671048272,105.0
2022-12-14 20:34:28,1.671050068,119.0
2022-12-14 21:04:27,1.671051867,108.0
2022-12-14 21:34:29,1.671053669,102.0
2022-12-14 22:04:26,1.671055466,105.0
2022-12-14 22:34:26,1.671057266,105.0
2022-12-14 23:04:27,1.671059067,105.0
2022-12-14 23:34:27,1.671060867,107.0
2022-12-15 00:04:27,1.671062667,106.0
2022-12-15 00:34:26,1.671064466,104.0
2022-12-15 01:04:25,1.671066265,109.0
2022-12-15 01:34:25,1.671068065,106.0
2022-12-15 02:04:23,1.671069863,105.0
2022-12-15 02:34:22,1.671071662,105.0
2022-12-15 03:04:25,1.671073465,108.0
2022-12-15 03:34:24,1.671075264,103.0
2022-12-15 04:04:27,1.671077067,107.0
2022-12-15 04:34:30,1.67107887,95.0
2022-12-15 05:04:29,1.671080669,116.0
2022-12-15 05:34:27,1.671082467,92.0
2022-12-15 06:04:29,1.671084269,104.0
2022-12-15 06:34:25,1.671086065,107.0
2022-12-15 07:04:26,1.671087866,98.0
2022-12-15 07:34:26,1.671089666,96.0
2022-12-15 08:04:27,1.671091467,107.0
2022-12-15 08:34:28,1.671093268,94.0
2022-12-15 09:04:25,1.671095065,93.0
2022-12-15 09:34:28,1.671096868,90.0
2022-12-15 10:04:27,1.671098667,97.0
2022-12-15 10:34:31,1.671100471,95.0
2022-12-15 11:04:27,1.671102267,94.0
2022-12-15 11:34:35,1.671104075,94.0
2022-12-15 12:04:34,1.671105874,101.0
2022-12-15 12:34:34,1.671107674,103.0
2022-12-15 13:04:35,1.671109475,3.0
2022-12-15 13:34:32,1.671111272,3.0
2022-12-15 14:04:34,1.671113074,97.0
2022-12-15 14:34:38,1.671114878,102.0
2022-12-15 15:04:36,1.671116676,97.0
2022-12-15 15:34:34,1.671118474,97.0
2022-12-15 16:04:36,1.671120276,96.0
2022-12-15 16:34:35,1.671122075,96.0
2022-12-15 17:04:37,1.671123877,92.0
2022-12-15 17:34:34,1.671125674,103.0
2022-12-15 18:04:34,1.671127474,96.0
2022-12-15 18:34:35,1.671129275,96.0
2022-12-15 19:04:35,1.671131075,102.0
2022-12-15 19:34:30,1.67113287,99.0
2022-12-15 20:04:32,1.671134672,102.0
2022-12-15 20:34:27,1.671136467,105.0
2022-12-15 21:04:27,1.671138267,135.0
2022-12-15 21:34:30,1.67114007,95.0
2022-12-15 22:04:29,1.671141869,105.0
2022-12-15 22:34:28,1.671143668,113.0
2022-12-15 23:04:27,1.671145467,103.0
2022-12-15 23:34:26,1.671147266,105.0
2022-12-16 00:04:28,1.671149068,102.0
2022-12-16 00:34:26,1.671150866,104.0
2022-12-16 01:04:28,1.671152668,102.0
2022-12-16 01:34:24,1.671154464,118.0
2022-12-16 02:04:25,1.671156265,3.0
2022-12-16 02:34:24,1.671158064,122.0
2022-12-16 03:04:24,1.671159864,76.0
2022-12-16 03:34:22,1.671161662,110.0
2022-12-16 04:04:25,1.671163465,109.0
2022-12-16 04:34:23,1.671165263,108.0
2022-12-16 05:04:24,1.671167064,108.0
2022-12-16 05:34:21,1.671168861,110.0
2022-12-16 06:04:22,1.671170662,106.0
2022-12-16 06:34:23,1.671172463,104.0
2022-12-16 07:04:25,1.671174265,107.0
2022-12-16 07:34:25,1.671176065,104.0
2022-12-16 08:04:25,1.671177865,92.0
2022-12-16 08:34:27,1.671179667,96.0
2022-12-16 09:04:29,1.671181469,95.0
2022-12-16 09:34:29,1.671183269,96.0
2022-12-16 10:04:29,1.671185069,100.0
2022-12-16 10:34:30,1.67118687,98.0
2022-12-16 11:04:32,1.671188672,94.0
2022-12-16 11:34:30,1.67119047,119.0
2022-12-16 12:04:33,1.671192273,98.0
2022-12-16 12:34:32,1.671194072,96.0
2022-12-16 13:04:31,1.671195871,3.0
2022-12-16 13:34:35,1.671197675,2.0
2022-12-16 14:04:34,1.671199474,111.0
2022-12-16 14:34:34,1.671201274,91.0
2022-12-16 15:04:35,1.671203075,96.0
2022-12-16 15:34:35,1.671204875,91.0
