2024-03-11 00:04:27;1;103;102;103;102;102;102;103;103;103;102;
2024-03-11 00:04:27;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 00:04:27;3;104;104;104;104;104;104;104;104;103;104;
2024-03-11 00:04:27;ht;69;23.80
2024-03-11 00:04:27;v;4.24
2024-03-11 00:34:28;1;101;102;101;102;101;101;101;101;101;101;
2024-03-11 00:34:28;2;103;104;103;104;104;103;104;104;103;103;
2024-03-11 00:34:28;3;103;103;103;103;102;103;103;102;103;102;
2024-03-11 00:34:28;ht;62;23.70
2024-03-11 00:34:28;v;4.24
2024-03-11 01:04:24;1;102;102;103;102;102;103;102;102;102;103;
2024-03-11 01:04:24;2;103;103;103;103;103;103;103;103;103;103;
2024-03-11 01:04:24;3;104;103;103;103;103;104;104;103;104;103;
2024-03-11 01:04:24;ht;65;23.90
2024-03-11 01:04:24;v;4.24
2024-03-11 01:34:25;1;102;101;101;101;101;101;101;101;101;101;
2024-03-11 01:34:25;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 01:34:25;3;103;103;103;104;103;104;103;103;104;103;
2024-03-11 01:34:25;ht;61;23.70
2024-03-11 01:34:25;v;4.23
2024-03-11 02:04:26;1;101;101;101;101;101;101;101;101;101;101;
2024-03-11 02:04:26;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 02:04:26;3;103;104;104;103;103;103;104;104;104;104;
2024-03-11 02:04:26;ht;61;23.80
2024-03-11 02:04:26;v;4.24
2024-03-11 02:34:27;1;103;103;104;104;104;103;103;103;103;103;
2024-03-11 02:34:27;2;105;105;105;105;105;105;105;105;105;105;
2024-03-11 02:34:27;3;104;104;104;104;104;104;104;104;103;104;
2024-03-11 02:34:27;ht;57;23.80
2024-03-11 02:34:27;v;4.23
2024-03-11 03:04:28;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 03:04:28;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 03:04:28;3;103;103;104;104;103;103;104;104;103;104;
2024-03-11 03:04:28;ht;58;23.90
2024-03-11 03:04:28;v;4.24
2024-03-11 03:34:24;1;105;105;104;104;104;105;104;105;104;104;
2024-03-11 03:34:24;2;105;105;104;105;104;105;105;105;104;105;
2024-03-11 03:34:24;3;103;103;103;102;102;102;103;102;103;102;
2024-03-11 03:34:24;ht;56;23.90
2024-03-11 03:34:24;v;4.23
2024-03-11 04:04:26;1;103;104;104;103;103;103;103;103;103;104;
2024-03-11 04:04:26;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 04:04:26;3;104;104;104;103;103;104;104;103;103;104;
2024-03-11 04:04:26;ht;54;23.80
2024-03-11 04:04:26;v;4.24
2024-03-11 04:34:27;1;104;104;104;104;103;104;103;104;104;103;
2024-03-11 04:34:27;2;102;102;102;102;102;102;102;102;102;102;
2024-03-11 04:34:27;3;103;104;104;104;104;103;104;104;104;104;
2024-03-11 04:34:27;ht;51;23.70
2024-03-11 04:34:27;v;4.23
2024-03-11 05:04:28;1;104;105;104;105;105;104;104;105;105;104;
2024-03-11 05:04:28;2;105;105;105;105;105;105;105;105;105;105;
2024-03-11 05:04:28;3;103;103;102;103;102;102;103;103;103;102;
2024-03-11 05:04:28;ht;55;23.90
2024-03-11 05:04:28;v;4.23
2024-03-11 05:34:24;1;104;104;105;104;105;104;104;104;104;104;
2024-03-11 05:34:24;2;102;102;102;102;102;102;102;102;102;102;
2024-03-11 05:34:24;3;104;104;103;104;104;104;104;103;104;103;
2024-03-11 05:34:24;ht;56;23.90
2024-03-11 05:34:24;v;4.23
2024-03-11 06:04:25;1;105;105;105;104;105;105;105;104;104;105;
2024-03-11 06:04:25;2;103;103;103;103;103;103;103;103;103;103;
2024-03-11 06:04:25;3;103;102;103;103;103;102;102;102;102;102;
2024-03-11 06:04:25;ht;56;23.90
2024-03-11 06:04:25;v;4.24
2024-03-11 06:34:27;1;104;105;105;105;105;104;105;105;104;104;
2024-03-11 06:34:27;2;103;103;103;103;103;103;103;103;103;103;
2024-03-11 06:34:27;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 06:34:27;ht;59;24.00
2024-03-11 06:34:27;v;4.23
2024-03-11 07:04:28;1;105;104;104;104;104;104;105;104;104;104;
2024-03-11 07:04:28;2;105;105;105;105;105;105;105;105;105;105;
2024-03-11 07:04:28;3;102;103;102;102;102;102;102;102;102;102;
2024-03-11 07:04:28;ht;64;24.10
2024-03-11 07:04:28;v;4.23
2024-03-11 07:34:25;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 07:34:25;2;105;105;105;105;105;105;105;105;105;105;
2024-03-11 07:34:25;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 07:34:25;ht;85;24.80
2024-03-11 07:34:25;v;4.23
2024-03-11 08:04:28;1;105;105;105;105;105;105;105;105;105;105;
2024-03-11 08:04:28;2;106;105;105;106;106;106;106;106;106;106;
2024-03-11 08:04:28;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 08:04:28;ht;85;25.00
2024-03-11 08:04:28;v;4.23
2024-03-11 08:34:27;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 08:34:27;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 08:34:27;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 08:34:27;ht;84;25.00
2024-03-11 08:34:27;v;4.23
2024-03-11 09:04:30;1;105;105;105;105;105;105;105;105;105;105;
2024-03-11 09:04:30;2;106;106;105;105;106;106;106;106;106;106;
2024-03-11 09:04:30;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 09:04:30;ht;97;25.80
2024-03-11 09:04:30;v;4.23
2024-03-11 09:34:29;1;104;104;104;104;104;104;104;104;104;104;
2024-03-11 09:34:29;2;105;105;104;104;104;104;104;104;104;104;
2024-03-11 09:34:29;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 09:34:29;ht;97;26.80
2024-03-11 09:34:29;v;4.23
2024-03-11 10:04:30;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 10:04:30;2;102;103;102;102;102;103;103;102;102;102;
2024-03-11 10:04:30;3;101;101;101;101;101;101;101;101;101;101;
2024-03-11 10:04:30;ht;97;28.80
2024-03-11 10:04:30;v;4.23
2024-03-11 10:34:34;1;104;104;104;104;104;104;104;104;104;104;
2024-03-11 10:34:34;2;103;104;103;103;104;103;103;104;103;103;
2024-03-11 10:34:34;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 10:34:34;ht;95;29.70
2024-03-11 10:34:34;v;4.23
2024-03-11 11:04:36;1;104;104;104;104;104;104;104;104;104;104;
2024-03-11 11:04:36;2;106;106;106;106;106;106;106;106;105;106;
2024-03-11 11:04:36;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 11:04:36;ht;96;29.90
2024-03-11 11:04:36;v;4.23
2024-03-11 11:34:35;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 11:34:35;2;105;104;105;105;105;104;104;105;104;105;
2024-03-11 11:34:35;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 11:34:35;ht;90;32.40
2024-03-11 11:34:35;v;4.23
2024-03-11 12:04:41;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 12:04:41;2;104;104;104;103;103;103;104;104;104;104;
2024-03-11 12:04:41;3;102;102;102;102;102;102;102;102;102;101;
2024-03-11 12:04:41;ht;84;33.00
2024-03-11 12:04:41;v;4.23
2024-03-11 12:34:37;1;104;104;104;104;104;104;104;104;104;104;
2024-03-11 12:34:37;2;102;102;102;102;102;102;102;102;102;102;
2024-03-11 12:34:37;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 12:34:37;ht;85;32.90
2024-03-11 12:34:37;v;4.23
2024-03-11 13:04:39;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 13:04:39;2;99;100;99;100;100;100;100;100;100;100;
2024-03-11 13:04:39;3;101;101;101;100;101;101;101;101;101;101;
2024-03-11 13:04:39;ht;79;35.60
2024-03-11 13:04:39;v;4.23
2024-03-11 13:34:41;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 13:34:41;2;99;99;99;99;99;99;99;99;99;99;
2024-03-11 13:34:41;3;99;100;100;100;100;100;100;100;100;100;
2024-03-11 13:34:41;ht;82;36.20
2024-03-11 13:34:41;v;4.23
2024-03-11 14:04:38;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 14:04:38;2;101;100;101;101;101;100;101;101;100;100;
2024-03-11 14:04:38;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 14:04:38;ht;81;35.20
2024-03-11 14:04:38;v;4.23
2024-03-11 14:34:40;1;103;103;103;103;103;103;104;103;103;104;
2024-03-11 14:34:40;2;99;99;99;99;99;99;99;99;99;99;
2024-03-11 14:34:40;3;100;100;100;100;100;100;100;100;100;100;
2024-03-11 14:34:40;ht;85;35.40
2024-03-11 14:34:40;v;4.23
2024-03-11 15:04:37;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 15:04:37;2;101;100;101;101;101;100;100;101;101;101;
2024-03-11 15:04:37;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 15:04:37;ht;80;36.60
2024-03-11 15:04:37;v;4.23
2024-03-11 15:34:40;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 15:34:40;2;113;113;113;113;113;113;113;113;113;113;
2024-03-11 15:34:40;3;101;101;101;100;101;100;100;100;100;100;
2024-03-11 15:34:40;ht;86;35.10
2024-03-11 15:34:40;v;4.23
2024-03-11 16:04:38;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 16:04:38;2;100;100;100;100;100;100;100;100;100;100;
2024-03-11 16:04:38;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 16:04:38;ht;86;35.80
2024-03-11 16:04:38;v;4.23
2024-03-11 16:34:39;1;102;101;102;101;102;101;102;102;101;102;
2024-03-11 16:34:39;2;100;100;100;100;100;100;100;100;100;100;
2024-03-11 16:34:39;3;101;100;101;101;101;101;101;101;101;101;
2024-03-11 16:34:39;ht;92;34.10
2024-03-11 16:34:39;v;4.23
2024-03-11 17:04:38;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 17:04:38;2;100;100;101;100;100;101;100;100;100;101;
2024-03-11 17:04:38;3;101;101;101;101;101;101;101;101;101;101;
2024-03-11 17:04:38;ht;89;35.10
2024-03-11 17:04:38;v;4.24
2024-03-11 17:34:37;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 17:34:37;2;102;102;102;102;102;102;102;103;102;103;
2024-03-11 17:34:37;3;101;101;101;101;101;101;101;101;101;101;
2024-03-11 17:34:37;ht;89;34.60
2024-03-11 17:34:37;v;4.23
2024-03-11 18:04:35;1;101;101;101;101;101;101;101;101;101;101;
2024-03-11 18:04:35;2;102;102;102;102;102;102;102;102;102;102;
2024-03-11 18:04:35;3;102;102;102;102;102;102;102;102;102;102;
2024-03-11 18:04:35;ht;89;34.60
2024-03-11 18:04:35;v;4.24
2024-03-11 18:34:37;1;111;111;111;111;111;111;111;111;111;111;
2024-03-11 18:34:37;2;103;103;103;103;102;102;103;103;102;103;
2024-03-11 18:34:37;3;101;101;101;101;101;101;101;101;101;101;
2024-03-11 18:34:37;ht;96;33.20
2024-03-11 18:34:37;v;4.23
2024-03-11 19:04:34;1;101;101;101;100;101;101;100;101;101;100;
2024-03-11 19:04:34;2;102;102;102;102;102;102;102;102;102;102;
2024-03-11 19:04:34;3;102;102;102;102;101;102;102;102;102;102;
2024-03-11 19:04:34;ht;97;32.00
2024-03-11 19:04:34;v;4.24
2024-03-11 19:34:33;1;100;100;100;100;100;100;100;100;100;100;
2024-03-11 19:34:33;2;104;104;104;104;104;104;104;104;104;104;
2024-03-11 19:34:33;3;102;103;103;102;102;102;103;103;102;103;
2024-03-11 19:34:33;ht;97;31.10
2024-03-11 19:34:33;v;4.23
2024-03-11 20:04:31;1;102;102;102;102;102;102;102;102;102;102;
2024-03-11 20:04:31;2;103;104;103;104;104;103;104;104;103;104;
2024-03-11 20:04:31;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 20:04:31;ht;97;30.50
2024-03-11 20:04:31;v;4.24
2024-03-11 20:34:33;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 20:34:33;2;100;100;100;100;100;100;100;100;100;100;
2024-03-11 20:34:33;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 20:34:33;ht;97;30.00
2024-03-11 20:34:33;v;4.24
2024-03-11 21:04:29;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 21:04:29;2;104;104;104;103;104;104;103;104;104;103;
2024-03-11 21:04:29;3;104;103;103;103;103;103;103;103;103;103;
2024-03-11 21:04:29;ht;97;29.40
2024-03-11 21:04:29;v;4.24
2024-03-11 21:34:30;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 21:34:30;2;102;102;102;102;102;102;102;102;103;102;
2024-03-11 21:34:30;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 21:34:30;ht;97;29.40
2024-03-11 21:34:30;v;4.24
2024-03-11 22:04:31;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 22:04:31;2;103;103;103;103;103;103;103;103;103;103;
2024-03-11 22:04:31;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 22:04:31;ht;97;28.60
2024-03-11 22:04:31;v;4.24
2024-03-11 22:34:31;1;103;103;103;103;103;103;103;103;103;103;
2024-03-11 22:34:31;2;103;104;103;103;103;103;103;103;103;103;
2024-03-11 22:34:31;3;103;103;103;103;103;103;103;103;103;103;
2024-03-11 22:34:31;ht;97;27.50
2024-03-11 22:34:31;v;4.23
2024-03-11 23:04:30;1;103;103;103;103;103;103;102;103;103;103;
2024-03-11 23:04:30;2;103;103;103;103;103;103;104;103;103;104;
2024-03-11 23:04:30;3;103;103;103;103;103;103;103;103;103;103;
