2024-03-22 00:04:18;1;106;106;106;106;106;106;106;106;106;106;
2024-03-22 00:04:18;2;79;79;79;79;79;79;79;79;79;79;
2024-03-22 00:04:18;3;106;106;106;106;106;106;107;106;106;106;
2024-03-22 00:04:18;ht;86;13.00
2024-03-22 00:04:18;v;4.23
2024-03-22 00:34:20;1;103;103;102;103;103;103;103;103;103;103;
2024-03-22 00:34:20;2;104;104;104;104;104;104;104;104;104;104;
2024-03-22 00:34:20;3;111;111;111;111;111;111;111;111;111;111;
2024-03-22 00:34:20;ht;79;12.90
2024-03-22 00:34:20;v;4.22
2024-03-22 01:04:18;1;106;106;106;106;106;106;106;106;106;106;
2024-03-22 01:04:18;2;99;99;99;99;99;99;99;99;99;99;
2024-03-22 01:04:18;3;107;107;107;107;107;107;107;107;107;107;
2024-03-22 01:04:18;ht;89;13.00
2024-03-22 01:04:18;v;4.23
2024-03-22 01:34:21;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 01:34:21;2;100;100;100;100;100;100;100;100;100;100;
2024-03-22 01:34:21;3;104;105;105;105;104;105;104;104;104;104;
2024-03-22 01:34:21;ht;77;12.50
2024-03-22 01:34:21;v;4.22
2024-03-22 02:04:18;1;106;105;105;105;105;105;106;105;105;105;
2024-03-22 02:04:18;2;87;87;87;87;87;87;87;87;87;87;
2024-03-22 02:04:18;3;102;102;102;102;102;102;102;102;102;102;
2024-03-22 02:04:18;ht;58;12.10
2024-03-22 02:04:18;v;4.22
2024-03-22 02:34:20;1;99;99;99;99;99;99;99;99;99;99;
2024-03-22 02:34:20;2;98;98;98;98;98;98;98;98;98;98;
2024-03-22 02:34:20;3;104;104;104;104;104;104;104;104;104;104;
2024-03-22 02:34:20;ht;65;12.10
2024-03-22 02:34:20;v;4.22
2024-03-22 03:04:18;1;96;96;96;96;96;96;96;96;96;96;
2024-03-22 03:04:18;2;79;79;79;79;79;79;79;79;79;79;
2024-03-22 03:04:18;3;106;106;106;106;106;106;105;105;106;106;
2024-03-22 03:04:18;ht;57;12.00
2024-03-22 03:04:18;v;4.22
2024-03-22 03:34:20;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 03:34:20;2;91;90;90;90;91;90;90;90;90;90;
2024-03-22 03:34:20;3;105;105;105;105;105;105;105;105;105;105;
2024-03-22 03:34:20;ht;60;11.90
2024-03-22 03:34:20;v;4.22
2024-03-22 04:04:17;1;104;104;104;105;104;104;105;104;104;105;
2024-03-22 04:04:17;2;99;99;99;99;99;99;99;99;99;99;
2024-03-22 04:04:17;3;105;105;105;105;105;105;105;105;105;105;
2024-03-22 04:04:17;ht;68;12.20
2024-03-22 04:04:17;v;4.22
2024-03-22 04:34:19;1;105;105;105;105;105;105;105;105;105;105;
2024-03-22 04:34:19;2;123;123;123;123;123;123;123;122;123;123;
2024-03-22 04:34:19;3;105;105;105;105;105;105;105;105;105;105;
2024-03-22 04:34:19;ht;73;11.90
2024-03-22 04:34:19;v;4.21
2024-03-22 05:04:17;1;105;105;105;105;105;105;105;105;105;105;
2024-03-22 05:04:17;2;80;80;80;80;80;80;80;80;80;80;
2024-03-22 05:04:17;3;104;104;104;104;104;104;104;104;104;104;
2024-03-22 05:04:17;ht;60;11.50
2024-03-22 05:04:17;v;4.22
2024-03-22 05:34:19;1;105;105;105;105;105;106;105;105;105;105;
2024-03-22 05:34:19;2;107;107;107;107;107;107;107;107;107;107;
2024-03-22 05:34:19;3;105;105;105;105;105;105;105;105;105;105;
2024-03-22 05:34:19;ht;57;11.40
2024-03-22 05:34:19;v;4.21
2024-03-22 06:04:21;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 06:04:21;2;94;94;94;94;94;94;94;94;94;94;
2024-03-22 06:04:21;3;97;97;97;97;97;97;97;97;97;97;
2024-03-22 06:04:21;ht;56;11.60
2024-03-22 06:04:21;v;4.22
2024-03-22 06:34:18;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 06:34:18;2;104;104;104;103;104;104;104;104;104;104;
2024-03-22 06:34:18;3;112;112;112;112;112;112;112;112;112;112;
2024-03-22 06:34:18;ht;63;12.00
2024-03-22 06:34:18;v;4.20
2024-03-22 07:04:20;1;105;105;105;105;105;105;105;105;105;105;
2024-03-22 07:04:20;2;82;82;82;82;82;82;82;82;82;82;
2024-03-22 07:04:20;3;103;103;103;103;103;103;103;103;103;103;
2024-03-22 07:04:20;ht;59;11.80
2024-03-22 07:04:20;v;4.20
2024-03-22 07:34:18;1;104;104;104;104;104;104;104;104;104;105;
2024-03-22 07:34:18;2;103;103;103;103;103;103;103;103;103;103;
2024-03-22 07:34:18;3;111;111;112;111;111;111;111;112;111;111;
2024-03-22 07:34:18;ht;91;13.20
2024-03-22 07:34:18;v;4.22
2024-03-22 08:04:22;1;103;103;103;103;103;103;103;103;103;103;
2024-03-22 08:04:22;2;102;103;102;103;102;102;102;102;102;103;
2024-03-22 08:04:22;3;101;101;101;101;101;101;101;101;101;101;
2024-03-22 08:04:22;ht;97;15.00
2024-03-22 08:04:22;v;4.22
2024-03-22 08:34:24;1;103;103;103;103;103;103;103;103;103;103;
2024-03-22 08:34:24;2;106;106;106;107;106;106;106;106;106;106;
2024-03-22 08:34:24;3;106;106;106;106;106;106;106;106;106;106;
2024-03-22 08:34:24;ht;97;16.40
2024-03-22 08:34:24;v;4.21
2024-03-22 09:04:23;1;105;105;105;105;105;105;105;105;105;105;
2024-03-22 09:04:23;2;88;88;88;88;88;88;88;88;88;88;
2024-03-22 09:04:23;3;106;106;106;106;106;106;106;106;106;106;
2024-03-22 09:04:23;ht;97;17.20
2024-03-22 09:04:23;v;4.22
2024-03-22 09:34:27;1;104;104;103;103;103;103;104;104;103;104;
2024-03-22 09:34:27;2;87;87;87;87;87;87;87;87;87;88;
2024-03-22 09:34:27;3;105;105;105;105;105;105;105;105;105;105;
2024-03-22 09:34:27;ht;97;18.80
2024-03-22 09:34:27;v;4.22
2024-03-22 10:04:25;1;103;103;103;103;103;103;103;103;103;103;
2024-03-22 10:04:25;2;115;115;115;115;115;115;115;115;115;115;
2024-03-22 10:04:25;3;97;98;97;98;98;98;98;97;97;98;
2024-03-22 10:04:25;ht;88;19.60
2024-03-22 10:04:25;v;4.22
2024-03-22 10:34:28;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 10:34:28;2;93;93;93;93;93;93;93;93;93;93;
2024-03-22 10:34:28;3;102;102;102;102;102;102;102;101;102;102;
2024-03-22 10:34:28;ht;82;21.00
2024-03-22 10:34:28;v;4.21
2024-03-22 11:04:27;1;98;98;98;98;98;98;98;98;98;98;
2024-03-22 11:04:27;2;3;2;3;3;3;2;3;3;2;3;
2024-03-22 11:04:27;3;102;102;102;102;102;102;102;102;102;102;
2024-03-22 11:04:27;ht;83;21.60
2024-03-22 11:04:27;v;4.21
2024-03-22 11:34:32;1;101;101;101;101;101;101;101;101;101;101;
2024-03-22 11:34:32;2;79;79;79;79;79;79;79;79;79;79;
2024-03-22 11:34:32;3;99;99;99;98;99;99;99;99;99;99;
2024-03-22 11:34:32;ht;84;22.00
2024-03-22 11:34:32;v;4.22
2024-03-22 12:04:28;1;104;104;104;104;104;104;104;103;104;104;
2024-03-22 12:04:28;2;101;101;101;101;101;101;101;101;101;101;
2024-03-22 12:04:28;3;102;102;102;102;102;102;102;102;101;102;
2024-03-22 12:04:28;ht;81;22.50
2024-03-22 12:04:28;v;4.21
2024-03-22 12:34:29;1;103;103;103;103;103;103;103;103;103;103;
2024-03-22 12:34:29;2;100;100;100;100;100;101;100;100;101;100;
2024-03-22 12:34:29;3;101;100;101;100;100;101;101;101;100;101;
2024-03-22 12:34:29;ht;82;23.10
2024-03-22 12:34:29;v;4.22
2024-03-22 13:04:30;1;101;101;101;101;101;101;101;101;101;101;
2024-03-22 13:04:30;2;103;103;103;103;104;103;104;104;104;103;
2024-03-22 13:04:30;3;100;100;100;100;100;100;100;100;100;100;
2024-03-22 13:04:30;ht;77;24.10
2024-03-22 13:04:30;v;4.22
2024-03-22 13:34:31;1;100;100;100;100;100;100;101;100;100;100;
2024-03-22 13:34:31;2;87;87;87;87;87;87;87;87;87;87;
2024-03-22 13:34:31;3;101;101;101;101;101;102;102;101;102;101;
2024-03-22 13:34:31;ht;72;24.40
2024-03-22 13:34:31;v;4.22
2024-03-22 14:04:30;1;104;104;104;104;104;104;104;104;104;104;
2024-03-22 14:04:30;2;100;100;100;100;100;100;100;100;101;100;
2024-03-22 14:04:30;3;118;118;118;118;118;118;118;118;118;118;
2024-03-22 14:04:30;ht;74;24.50
2024-03-22 14:04:30;v;4.22
2024-03-22 14:34:29;1;105;105;105;105;105;105;105;105;105;105;
2024-03-22 14:34:29;2;95;95;95;95;95;95;95;95;95;95;
2024-03-22 14:34:29;3;100;100;100;100;100;100;100;100;100;100;
2024-03-22 14:34:29;ht;70;25.00
2024-03-22 14:34:29;v;4.23
2024-03-22 15:04:29;1;103;103;103;103;103;103;103;103;103;103;
2024-03-22 15:04:29;2;96;96;96;96;96;96;96;96;96;96;
2024-03-22 15:04:29;3;99;99;99;99;99;99;99;99;99;98;
2024-03-22 15:04:29;ht;69;25.60
2024-03-22 15:04:29;v;4.22
2024-03-22 15:34:31;1;102;102;102;102;102;102;102;102;102;102;
