2024-03-08 00:04:25;1;104;104;104;105;104;104;104;104;104;105;
2024-03-08 00:04:25;2;104;104;104;104;104;104;104;104;104;104;
2024-03-08 00:04:25;3;105;106;106;105;105;106;106;106;106;106;
2024-03-08 00:04:25;ht;80;20.60
2024-03-08 00:04:25;v;4.24
2024-03-08 00:34:24;1;105;105;105;105;105;105;105;105;105;105;
2024-03-08 00:34:24;2;102;102;101;101;102;101;101;101;102;102;
2024-03-08 00:34:24;3;105;105;105;105;105;105;105;105;105;105;
2024-03-08 00:34:24;ht;88;20.60
2024-03-08 00:34:24;v;4.24
2024-03-08 01:04:23;1;105;105;105;105;105;105;105;105;105;105;
2024-03-08 01:04:23;2;105;105;105;105;105;105;105;105;105;105;
2024-03-08 01:04:23;3;104;104;104;104;104;104;104;104;104;104;
2024-03-08 01:04:23;ht;75;20.00
2024-03-08 01:04:23;v;4.24
2024-03-08 01:34:26;1;105;105;105;105;105;105;105;105;105;105;
2024-03-08 01:34:26;2;104;104;104;104;103;104;104;104;103;104;
2024-03-08 01:34:26;3;105;105;105;105;105;105;105;105;105;105;
2024-03-08 01:34:26;ht;78;20.70
2024-03-08 01:34:26;v;4.24
2024-03-08 02:04:25;1;105;105;105;105;105;105;105;105;105;105;
2024-03-08 02:04:25;2;99;99;99;99;99;99;99;99;99;99;
2024-03-08 02:04:25;3;105;105;105;105;105;105;105;105;105;105;
2024-03-08 02:04:25;ht;72;20.60
2024-03-08 02:04:25;v;4.24
2024-03-08 02:34:24;1;104;104;104;104;104;104;104;104;104;104;
2024-03-08 02:34:24;2;105;105;105;105;105;105;105;105;105;105;
2024-03-08 02:34:24;3;105;105;105;105;105;105;105;105;105;105;
2024-03-08 02:34:24;ht;88;20.90
2024-03-08 02:34:24;v;4.24
2024-03-08 03:04:23;1;104;104;104;104;104;104;104;104;104;104;
2024-03-08 03:04:23;2;105;105;105;105;106;106;105;105;105;105;
2024-03-08 03:04:23;3;104;104;104;104;104;104;104;104;104;104;
2024-03-08 03:04:23;ht;88;21.00
2024-03-08 03:04:23;v;4.24
2024-03-08 03:34:27;1;104;104;104;104;104;104;104;104;104;104;
2024-03-08 03:34:27;2;103;103;103;103;103;103;103;103;103;103;
2024-03-08 03:34:27;3;104;104;104;104;105;104;104;105;104;104;
2024-03-08 03:34:27;ht;76;20.50
2024-03-08 03:34:27;v;4.24
2024-03-08 04:04:26;1;104;104;104;104;104;104;104;104;104;104;
2024-03-08 04:04:26;2;99;99;100;100;99;100;99;99;99;99;
