2024-03-06 00:04:22;1;96;96;96;96;96;96;96;96;96;96;
2024-03-06 00:04:22;2;69;68;68;68;68;68;68;68;68;68;
2024-03-06 00:04:22;3;74;74;74;74;74;74;74;74;74;74;
2024-03-06 00:04:22;ht;97;16.70
2024-03-06 00:04:22;v;4.24
2024-03-06 00:34:22;1;104;104;104;104;104;104;104;104;104;104;
2024-03-06 00:34:22;2;106;105;105;105;105;105;105;105;105;105;
2024-03-06 00:34:22;3;71;71;71;71;71;71;71;71;71;71;
2024-03-06 00:34:22;ht;97;16.80
2024-03-06 00:34:22;v;4.24
2024-03-06 01:04:22;1;107;107;106;106;106;106;106;106;106;106;
2024-03-06 01:04:22;2;70;70;70;70;70;70;70;70;70;70;
2024-03-06 01:04:22;3;71;71;71;71;71;71;71;71;71;71;
2024-03-06 01:04:22;ht;91;15.90
2024-03-06 01:04:22;v;4.24
2024-03-06 01:34:22;1;77;77;77;77;77;77;77;77;77;77;
2024-03-06 01:34:22;2;79;79;79;79;79;79;79;79;79;79;
2024-03-06 01:34:22;3;72;72;72;72;72;72;72;72;72;72;
2024-03-06 01:34:22;ht;84;15.60
2024-03-06 01:34:22;v;4.23
2024-03-06 02:04:22;1;106;107;107;106;106;106;106;106;106;106;
2024-03-06 02:04:22;2;68;68;68;68;68;68;68;68;68;69;
2024-03-06 02:04:22;3;2;2;2;2;2;2;2;2;2;2;
2024-03-06 02:04:22;ht;87;15.70
2024-03-06 02:04:22;v;4.24
2024-03-06 02:34:22;1;105;105;105;105;105;105;105;105;105;105;
2024-03-06 02:34:22;2;58;58;58;58;58;58;58;58;58;58;
2024-03-06 02:34:22;3;79;79;79;79;79;79;79;79;79;79;
2024-03-06 02:34:22;ht;73;15.90
2024-03-06 02:34:22;v;4.23
2024-03-06 03:04:22;1;105;105;105;105;105;105;105;106;106;105;
2024-03-06 03:04:22;2;2;3;2;2;2;2;3;2;2;2;
2024-03-06 03:04:22;3;81;81;81;81;81;81;81;81;81;81;
2024-03-06 03:04:22;ht;67;16.10
2024-03-06 03:04:22;v;4.24
2024-03-06 03:34:22;1;103;103;103;103;103;103;103;103;103;103;
2024-03-06 03:34:22;2;88;88;88;88;88;88;88;88;88;88;
2024-03-06 03:34:22;3;65;65;65;65;65;65;65;65;65;65;
2024-03-06 03:34:22;ht;65;16.20
2024-03-06 03:34:22;v;4.23
2024-03-06 04:04:22;1;106;106;106;106;105;105;105;106;105;105;
2024-03-06 04:04:22;2;48;48;48;48;48;48;48;48;48;48;
2024-03-06 04:04:22;3;75;75;75;75;75;75;75;75;75;75;
2024-03-06 04:04:22;ht;65;16.10
2024-03-06 04:04:22;v;4.24
2024-03-06 04:34:23;1;106;106;106;106;106;106;106;106;106;106;
2024-03-06 04:34:23;2;53;53;53;53;53;53;53;53;53;53;
2024-03-06 04:34:23;3;75;75;75;75;75;75;75;75;75;75;
2024-03-06 04:34:23;ht;59;15.60
2024-03-06 04:34:23;v;4.23
2024-03-06 05:04:23;1;68;68;68;68;68;68;68;68;68;68;
2024-03-06 05:04:23;2;60;60;60;60;60;60;60;60;60;60;
2024-03-06 05:04:23;3;75;75;75;75;75;75;75;75;75;75;
2024-03-06 05:04:23;ht;56;15.10
2024-03-06 05:04:23;v;4.23
2024-03-06 05:34:22;1;106;107;106;106;107;106;106;106;106;106;
2024-03-06 05:34:22;2;59;59;60;59;59;59;59;59;59;59;
2024-03-06 05:34:22;3;65;65;65;65;65;65;65;65;65;65;
2024-03-06 05:34:22;ht;60;15.00
2024-03-06 05:34:22;v;4.23
2024-03-06 06:04:22;1;106;106;106;106;106;106;106;107;106;106;
2024-03-06 06:04:22;2;67;67;67;67;67;67;67;67;67;67;
2024-03-06 06:04:22;3;73;73;73;73;73;73;73;73;73;73;
2024-03-06 06:04:22;ht;56;14.70
2024-03-06 06:04:22;v;4.22
2024-03-06 06:34:21;1;77;77;77;77;77;77;77;77;77;77;
2024-03-06 06:34:21;2;61;61;61;61;61;61;61;61;61;61;
2024-03-06 06:34:21;3;70;70;70;70;70;70;70;70;70;70;
2024-03-06 06:34:21;ht;56;14.60
2024-03-06 06:34:21;v;4.23
2024-03-06 07:04:21;1;77;77;77;77;77;77;77;77;77;77;
2024-03-06 07:04:21;2;73;73;73;73;73;73;74;73;73;74;
2024-03-06 07:04:21;3;66;66;66;66;66;66;66;66;66;66;
2024-03-06 07:04:21;ht;56;14.90
2024-03-06 07:04:21;v;4.22
2024-03-06 07:34:21;1;70;70;69;69;69;69;69;70;70;69;
2024-03-06 07:34:21;2;59;59;59;59;59;59;59;59;59;59;
2024-03-06 07:34:21;3;74;74;74;74;74;74;74;74;74;74;
2024-03-06 07:34:21;ht;97;16.90
2024-03-06 07:34:21;v;4.23
2024-03-06 08:04:23;1;75;75;75;75;75;75;75;75;75;75;
2024-03-06 08:04:23;2;71;71;71;71;71;71;71;71;71;71;
2024-03-06 08:04:23;3;75;75;75;75;75;75;75;75;75;75;
2024-03-06 08:04:23;ht;97;18.40
2024-03-06 08:04:23;v;4.23
2024-03-06 08:34:24;1;74;74;74;74;74;74;74;74;74;74;
2024-03-06 08:34:24;2;62;62;62;62;62;62;62;62;62;62;
2024-03-06 08:34:24;3;66;66;66;66;66;66;66;66;66;66;
2024-03-06 08:34:24;ht;97;20.00
2024-03-06 08:34:24;v;4.23
2024-03-06 09:04:26;1;71;71;71;71;71;71;71;71;71;72;
2024-03-06 09:04:26;2;60;60;60;60;60;60;60;60;60;60;
2024-03-06 09:04:26;3;58;58;58;58;59;58;58;58;58;58;
2024-03-06 09:04:26;ht;97;21.40
2024-03-06 09:04:26;v;4.23
2024-03-06 09:34:31;1;68;68;68;68;68;68;68;68;68;68;
2024-03-06 09:34:31;2;66;66;66;66;66;66;66;66;66;66;
2024-03-06 09:34:31;3;66;66;66;66;66;66;66;66;66;66;
2024-03-06 09:34:31;ht;97;22.80
2024-03-06 09:34:31;v;4.23
2024-03-06 10:04:32;1;74;74;74;74;74;74;74;74;74;74;
2024-03-06 10:04:32;2;60;60;60;60;60;60;60;60;60;60;
2024-03-06 10:04:32;3;67;67;68;67;67;67;67;67;67;67;
2024-03-06 10:04:32;ht;93;23.80
2024-03-06 10:04:32;v;4.24
2024-03-06 10:34:30;1;69;69;69;69;69;69;69;69;69;69;
2024-03-06 10:34:30;2;56;56;56;56;56;56;56;56;56;56;
2024-03-06 10:34:30;3;71;71;71;71;71;71;71;71;71;71;
2024-03-06 10:34:30;ht;87;24.70
2024-03-06 10:34:30;v;4.23
2024-03-06 11:04:33;1;70;70;70;70;70;70;70;70;70;70;
2024-03-06 11:04:33;2;65;65;65;65;65;65;65;65;65;65;
2024-03-06 11:04:33;3;3;3;3;3;3;3;3;3;3;3;
2024-03-06 11:04:33;ht;81;25.80
2024-03-06 11:04:33;v;4.23
2024-03-06 11:34:33;1;69;69;69;69;69;69;69;69;69;69;
2024-03-06 11:34:33;2;62;62;62;62;62;62;62;62;62;62;
2024-03-06 11:34:33;3;68;68;68;68;68;68;68;68;68;67;
2024-03-06 11:34:33;ht;81;26.40
2024-03-06 11:34:33;v;4.23
2024-03-06 12:04:33;1;66;66;66;66;66;66;66;66;66;66;
2024-03-06 12:04:33;2;62;61;61;61;62;61;62;61;61;61;
2024-03-06 12:04:33;3;104;104;104;104;104;104;104;104;104;104;
2024-03-06 12:04:33;ht;77;27.10
2024-03-06 12:04:33;v;4.24
2024-03-06 12:34:34;1;65;65;65;65;65;65;65;65;65;65;
2024-03-06 12:34:34;2;59;59;59;58;59;59;59;59;59;58;
2024-03-06 12:34:34;3;75;75;75;75;76;76;75;75;75;75;
2024-03-06 12:34:34;ht;78;27.60
2024-03-06 12:34:34;v;4.23
2024-03-06 13:04:35;1;69;69;69;69;69;69;69;69;69;69;
2024-03-06 13:04:35;2;63;63;63;63;63;63;63;63;63;63;
2024-03-06 13:04:35;3;70;70;70;70;70;70;70;70;70;70;
2024-03-06 13:04:35;ht;74;28.00
2024-03-06 13:04:35;v;4.23
2024-03-06 13:34:35;1;65;65;65;65;66;65;65;65;65;65;
2024-03-06 13:34:35;2;67;67;67;67;67;67;67;67;67;67;
2024-03-06 13:34:35;3;73;73;73;73;73;73;73;73;73;73;
2024-03-06 13:34:35;ht;76;28.90
2024-03-06 13:34:35;v;4.24
2024-03-06 14:04:34;1;76;76;76;76;76;76;76;76;76;76;
2024-03-06 14:04:34;2;61;61;61;61;61;61;61;61;61;61;
2024-03-06 14:04:34;3;76;76;76;76;76;76;76;76;76;76;
2024-03-06 14:04:34;ht;76;28.60
2024-03-06 14:04:34;v;4.24
2024-03-06 14:34:34;1;75;75;75;75;75;75;75;75;75;75;
2024-03-06 14:34:34;2;68;68;68;68;68;68;68;68;68;68;
2024-03-06 14:34:34;3;70;70;70;70;70;70;70;70;70;70;
2024-03-06 14:34:34;ht;76;28.80
2024-03-06 14:34:34;v;4.24
2024-03-06 15:04:33;1;70;70;70;70;70;70;70;70;70;70;
2024-03-06 15:04:33;2;64;64;64;64;64;64;64;64;64;64;
2024-03-06 15:04:33;3;66;65;65;65;65;65;65;65;65;65;
2024-03-06 15:04:33;ht;71;28.70
2024-03-06 15:04:33;v;4.24
2024-03-06 15:34:34;1;67;67;67;67;67;67;67;67;67;67;
2024-03-06 15:34:34;2;66;65;65;66;66;66;66;66;65;66;
2024-03-06 15:34:34;3;71;71;71;71;71;71;71;71;71;71;
2024-03-06 15:34:34;ht;74;28.90
2024-03-06 15:34:34;v;4.24
2024-03-06 16:04:35;1;71;71;71;70;70;71;71;70;71;71;
2024-03-06 16:04:35;2;65;65;65;65;65;65;65;65;65;65;
2024-03-06 16:04:35;3;61;61;62;61;61;61;61;62;61;62;
2024-03-06 16:04:35;ht;80;29.20
2024-03-06 16:04:35;v;4.23
2024-03-06 16:34:37;1;77;77;77;77;77;77;77;77;77;77;
2024-03-06 16:34:37;2;65;65;65;65;65;65;65;65;65;65;
2024-03-06 16:34:37;3;71;71;71;71;71;71;71;71;72;71;
2024-03-06 16:34:37;ht;74;28.80
2024-03-06 16:34:37;v;4.23
2024-03-06 17:04:33;1;78;78;78;78;79;79;78;78;79;78;
2024-03-06 17:04:33;2;61;61;61;61;61;61;61;61;61;61;
2024-03-06 17:04:33;3;66;66;66;66;66;66;66;66;66;66;
2024-03-06 17:04:33;ht;75;28.50
2024-03-06 17:04:33;v;4.24
2024-03-06 17:34:33;1;67;67;67;67;67;67;67;67;67;67;
2024-03-06 17:34:33;2;59;59;59;59;59;59;59;59;59;59;
2024-03-06 17:34:33;3;68;68;68;68;68;68;69;68;68;68;
2024-03-06 17:34:33;ht;77;28.30
2024-03-06 17:34:33;v;4.24
2024-03-06 18:04:33;1;72;72;72;72;72;72;72;72;72;72;
2024-03-06 18:04:33;2;58;58;58;58;58;58;58;58;58;58;
2024-03-06 18:04:33;3;72;72;72;72;72;72;72;72;72;72;
2024-03-06 18:04:33;ht;83;26.70
2024-03-06 18:04:33;v;4.24
